1.9173 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
34.7465 	EXP 	Created rest_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='rest.jpg', interpolate=True, mask=None, maskParams=None, name='rest_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.75, 1.  ]), texRes=128.0, units='height', win=Window(...))
34.8756 	EXP 	Created kbLeft = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='kbLeft.jpg', interpolate=True, mask=None, maskParams=None, name='kbLeft', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.75, 1.  ]), texRes=128.0, units='height', win=Window(...))
34.8864 	EXP 	Created fix = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
34.8925 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='cm', win=Window(...))
34.9699 	EXP 	Created rest_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='rest.jpg', interpolate=True, mask=None, maskParams=None, name='rest_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.75, 1.  ]), texRes=128.0, units='height', win=Window(...))
35.0991 	EXP 	Created kbLeft = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='kbLeft.jpg', interpolate=True, mask=None, maskParams=None, name='kbLeft', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.75, 1.  ]), texRes=128.0, units='height', win=Window(...))
35.1052 	EXP 	Created fix = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fix', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
35.1115 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='cm', win=Window(...))
35.1337 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='Arabic', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='.ﺎﻤﺷ ﺭﻮﻀﺣ ﺯﺍ ﺮﮑﺸﺗ .ﻥﺎﯾﺎﭘ', units='height', win=Window(...), wrapWidth=1)
35.1440 	EXP 	text: autoDraw = True
37.1572 	EXP 	text: autoDraw = False
37.1572 	EXP 	kbRight: autoDraw = True
64.2171 	EXP 	Imported kbRight.xlsx as conditions, 117 conditions, 3 params
64.2193 	EXP 	Created sequence: random, trialTypes=117, nReps=2, seed=None
64.2197 	EXP 	New trial (rep=0, index=0): {'stim': '80.bmp', 'pos': (2, 6.92), 'size': (7, 7)}
64.2221 	DATA 	Keypress: space
64.2261 	EXP 	kbRight: autoDraw = False
64.2261 	EXP 	fix: autoDraw = True
64.7165 	EXP 	fix: autoDraw = False
64.7165 	EXP 	image: image = '80.bmp'
64.7165 	EXP 	image: autoDraw = True
64.7666 	EXP 	image: autoDraw = False
65.4349 	EXP 	New trial (rep=0, index=1): {'stim': '20.bmp', 'pos': (-6.06, -3.5), 'size': (10.5, 10.5)}
65.4365 	DATA 	Keypress: o
65.4491 	EXP 	image: autoDraw = False
65.4491 	EXP 	fix: autoDraw = True
65.9483 	EXP 	fix: autoDraw = False
65.9483 	EXP 	fix: autoDraw = False
65.9483 	EXP 	image: image = '20.bmp'
65.9483 	EXP 	image: autoDraw = True
65.9989 	EXP 	image: autoDraw = False
66.4500 	EXP 	New trial (rep=0, index=2): {'stim': '60.bmp', 'pos': (4, 0), 'size': (7, 7)}
66.4517 	DATA 	Keypress: p
66.4653 	EXP 	image: autoDraw = False
66.4653 	EXP 	fix: autoDraw = True
66.9646 	EXP 	fix: autoDraw = False
66.9646 	EXP 	fix: autoDraw = False
66.9646 	EXP 	image: image = '60.bmp'
66.9646 	EXP 	image: autoDraw = True
