sbj,stm,rt,key,pos,uhnd,hndns,eye,sex,age,edu
8101992522,50.bmp,0.9048715,o,3,r,r,l,f,54,2
8101992522,10.bmp,0.4779401,p,2,r,r,l,f,54,2
8101992522,10.bmp,0.6368038,p,8,r,r,l,f,54,2
8101992522,40.bmp,0.6289582,p,6,r,r,l,f,54,2
8101992522,70.bmp,0.4327987,p,12,r,r,l,f,54,2
8101992522,0.bmp,0.959441,p,12,r,r,l,f,54,2
8101992522,0.bmp,0.7600533,p,1,r,r,l,f,54,2
8101992522,50.bmp,0.5641878,p,7,r,r,l,f,54,2
8101992522,0.bmp,0.4157244,p,3,r,r,l,f,54,2
8101992522,20.bmp,0.8864807,p,12,r,r,l,f,54,2
8101992522,80.bmp,0.871647,o,3,r,r,l,f,54,2
8101992522,0.bmp,0.4295443,p,7,r,r,l,f,54,2
8101992522,70.bmp,0.8422771,o,5,r,r,l,f,54,2
8101992522,70.bmp,0.4499963,p,6,r,r,l,f,54,2
8101992522,60.bmp,0.7470323,o,5,r,r,l,f,54,2
8101992522,80.bmp,0.6735325,o,5,r,r,l,f,54,2
8101992522,30.bmp,0.8447145,p,13,r,r,l,f,54,2
8101992522,40.bmp,0.9869628,o,3,r,r,l,f,54,2
8101992522,40.bmp,1.9160481,p,4,r,r,l,f,54,2
8101992522,70.bmp,1.3278354,o,2,r,r,l,f,54,2
8101992522,40.bmp,1.4408859,p,12,r,r,l,f,54,2
8101992522,70.bmp,0.6969908,o,12,r,r,l,f,54,2
8101992522,30.bmp,1.0042604,p,2,r,r,l,f,54,2
8101992522,50.bmp,1.0887262,p,2,r,r,l,f,54,2
8101992522,0.bmp,1.2318797,o,5,r,r,l,f,54,2
8101992522,70.bmp,1.3946434,p,13,r,r,l,f,54,2
8101992522,40.bmp,1.017135,o,8,r,r,l,f,54,2
8101992522,40.bmp,1.6539569,o,11,r,r,l,f,54,2
8101992522,10.bmp,1.1251651,p,9,r,r,l,f,54,2
8101992522,70.bmp,0.9624325,p,1,r,r,l,f,54,2
8101992522,80.bmp,0.7963468,o,11,r,r,l,f,54,2
8101992522,60.bmp,0.8579097,o,6,r,r,l,f,54,2
8101992522,20.bmp,1.354211,o,3,r,r,l,f,54,2
8101992522,10.bmp,0.6242275,p,1,r,r,l,f,54,2
8101992522,40.bmp,0.635273,p,7,r,r,l,f,54,2
8101992522,0.bmp,0.7485867,p,6,r,r,l,f,54,2
8101992522,40.bmp,0.7154295,p,5,r,r,l,f,54,2
8101992522,30.bmp,0.978387,o,3,r,r,l,f,54,2
8101992522,80.bmp,1.0210492,p,12,r,r,l,f,54,2
8101992522,60.bmp,0.6559375,o,11,r,r,l,f,54,2
8101992522,20.bmp,0.9335729,p,2,r,r,l,f,54,2
8101992522,80.bmp,1.3971233,o,13,r,r,l,f,54,2
8101992522,10.bmp,1.8491211,o,6,r,r,l,f,54,2
8101992522,0.bmp,0.7794892,p,11,r,r,l,f,54,2
8101992522,0.bmp,0.6428735,p,4,r,r,l,f,54,2
8101992522,30.bmp,0.7107642,p,5,r,r,l,f,54,2
8101992522,70.bmp,0.8659726,o,3,r,r,l,f,54,2
8101992522,50.bmp,0.7591523,p,9,r,r,l,f,54,2
8101992522,10.bmp,0.7467547,p,3,r,r,l,f,54,2
8101992522,70.bmp,0.6655152,p,9,r,r,l,f,54,2
8101992522,40.bmp,0.7941553,p,13,r,r,l,f,54,2
8101992522,20.bmp,1.5628248,o,11,r,r,l,f,54,2
8101992522,70.bmp,0.6221132,p,10,r,r,l,f,54,2
8101992522,20.bmp,1.0549823,p,8,r,r,l,f,54,2
8101992522,30.bmp,0.6093093,p,7,r,r,l,f,54,2
8101992522,50.bmp,1.1320696,o,4,r,r,l,f,54,2
8101992522,20.bmp,0.8768856,o,9,r,r,l,f,54,2
8101992522,30.bmp,1.1869733,o,9,r,r,l,f,54,2
8101992522,70.bmp,1.2961354,o,11,r,r,l,f,54,2
8101992522,80.bmp,0.6059606,p,10,r,r,l,f,54,2
8101992522,50.bmp,0.7296848,p,13,r,r,l,f,54,2
8101992522,50.bmp,0.6529135,p,10,r,r,l,f,54,2
8101992522,10.bmp,0.5828131,p,8,r,r,l,f,54,2
8101992522,10.bmp,0.5569118,p,7,r,r,l,f,54,2
8101992522,80.bmp,1.0452996,o,9,r,r,l,f,54,2
8101992522,70.bmp,0.5330933,o,4,r,r,l,f,54,2
8101992522,60.bmp,0.8134827,o,13,r,r,l,f,54,2
8101992522,80.bmp,0.5125983,o,7,r,r,l,f,54,2
8101992522,30.bmp,0.5093687,o,12,r,r,l,f,54,2
8101992522,10.bmp,1.0916926,o,13,r,r,l,f,54,2
8101992522,20.bmp,0.6322276,o,5,r,r,l,f,54,2
8101992522,80.bmp,0.7223903,o,2,r,r,l,f,54,2
8101992522,60.bmp,0.5238724,o,9,r,r,l,f,54,2
8101992522,30.bmp,0.5060278,o,6,r,r,l,f,54,2
8101992522,20.bmp,1.0573688,o,4,r,r,l,f,54,2
8101992522,10.bmp,1.074539,o,12,r,r,l,f,54,2
8101992522,60.bmp,0.783731,o,2,r,r,l,f,54,2
8101992522,10.bmp,0.5571093,p,2,r,r,l,f,54,2
8101992522,60.bmp,0.7892291,o,4,r,r,l,f,54,2
8101992522,40.bmp,0.4886998,p,2,r,r,l,f,54,2
8101992522,50.bmp,0.7254748,o,6,r,r,l,f,54,2
8101992522,30.bmp,0.725162,p,1,r,r,l,f,54,2
8101992522,60.bmp,0.4526689,p,8,r,r,l,f,54,2
8101992522,0.bmp,0.6532981,p,8,r,r,l,f,54,2
8101992522,10.bmp,0.749634,p,4,r,r,l,f,54,2
8101992522,30.bmp,0.5715365,p,8,r,r,l,f,54,2
8101992522,0.bmp,0.4699388,p,13,r,r,l,f,54,2
8101992522,50.bmp,1.4207969,o,12,r,r,l,f,54,2
8101992522,40.bmp,0.7266912,p,9,r,r,l,f,54,2
8101992522,30.bmp,0.5936088,p,10,r,r,l,f,54,2
8101992522,60.bmp,0.685483,p,3,r,r,l,f,54,2
8101992522,10.bmp,0.7519615,p,10,r,r,l,f,54,2
8101992522,20.bmp,1.1195071,p,6,r,r,l,f,54,2
8101992522,70.bmp,1.1640761,o,8,r,r,l,f,54,2
8101992522,80.bmp,0.9682569,o,6,r,r,l,f,54,2
8101992522,20.bmp,0.6661295,p,1,r,r,l,f,54,2
8101992522,40.bmp,0.5493639,p,10,r,r,l,f,54,2
8101992522,10.bmp,0.8298618,o,5,r,r,l,f,54,2
8101992522,50.bmp,0.8883674,o,8,r,r,l,f,54,2
8101992522,20.bmp,0.8438834,p,13,r,r,l,f,54,2
8101992522,10.bmp,0.8120001,p,11,r,r,l,f,54,2
8101992522,60.bmp,0.6431427,p,12,r,r,l,f,54,2
8101992522,50.bmp,0.6043678,p,1,r,r,l,f,54,2
8101992522,0.bmp,0.5390756,p,9,r,r,l,f,54,2
8101992522,70.bmp,0.9488202,o,7,r,r,l,f,54,2
8101992522,50.bmp,0.7473757,p,3,r,r,l,f,54,2
8101992522,20.bmp,0.8320025,o,10,r,r,l,f,54,2
8101992522,0.bmp,0.6331885,p,10,r,r,l,f,54,2
8101992522,20.bmp,0.7943016,p,7,r,r,l,f,54,2
8101992522,0.bmp,0.6003986,p,2,r,r,l,f,54,2
8101992522,30.bmp,1.6137514,o,4,r,r,l,f,54,2
8101992522,40.bmp,1.1305866,p,6,r,r,l,f,54,2
8101992522,60.bmp,0.6072847,p,7,r,r,l,f,54,2
8101992522,30.bmp,0.5961515,p,11,r,r,l,f,54,2
8101992522,80.bmp,0.6902686,p,4,r,r,l,f,54,2
8101992522,50.bmp,0.8463695,p,5,r,r,l,f,54,2
8101992522,80.bmp,1.1283297,o,8,r,r,l,f,54,2
8101992522,40.bmp,0.9242905,o,1,r,r,l,f,54,2
8101992522,60.bmp,0.6552548,p,1,r,r,l,f,54,2
8101992522,60.bmp,0.6073349,p,10,r,r,l,f,54,2
8101992522,50.bmp,1.0312661,o,11,r,r,l,f,54,2
8101992522,80.bmp,1.5794531,o,1,r,r,l,f,54,2
8101992522,80.bmp,2.0910153,q,13,l,r,l,f,54,2
8101992522,70.bmp,0.749759,q,8,l,r,l,f,54,2
8101992522,60.bmp,0.6766283,q,13,l,r,l,f,54,2
8101992522,30.bmp,0.6669605,q,9,l,r,l,f,54,2
8101992522,10.bmp,0.8444032,q,1,l,r,l,f,54,2
8101992522,70.bmp,1.0821199,q,1,l,r,l,f,54,2
8101992522,30.bmp,0.6654657,w,7,l,r,l,f,54,2
8101992522,30.bmp,0.9561661,q,5,l,r,l,f,54,2
8101992522,0.bmp,0.5390433,w,8,l,r,l,f,54,2
8101992522,60.bmp,0.8184949,q,4,l,r,l,f,54,2
8101992522,10.bmp,1.5324318,w,9,l,r,l,f,54,2
8101992522,10.bmp,0.816017,w,4,l,r,l,f,54,2
8101992522,30.bmp,1.2922493,q,13,l,r,l,f,54,2
8101992522,80.bmp,0.876038,q,8,l,r,l,f,54,2
8101992522,70.bmp,0.8421995,q,13,l,r,l,f,54,2
8101992522,80.bmp,0.6104464,q,7,l,r,l,f,54,2
8101992522,10.bmp,0.609152,w,13,l,r,l,f,54,2
8101992522,80.bmp,1.0366952,q,10,l,r,l,f,54,2
8101992522,10.bmp,1.2271212,w,12,l,r,l,f,54,2
8101992522,20.bmp,1.3227225,w,9,l,r,l,f,54,2
8101992522,70.bmp,0.7274634,q,9,l,r,l,f,54,2
8101992522,70.bmp,0.683087,q,10,l,r,l,f,54,2
8101992522,0.bmp,0.938039,w,13,l,r,l,f,54,2
8101992522,80.bmp,0.6463416,q,4,l,r,l,f,54,2
8101992522,50.bmp,1.8987241,q,1,l,r,l,f,54,2
8101992522,60.bmp,0.7173508,q,5,l,r,l,f,54,2
8101992522,30.bmp,0.6829023,q,12,l,r,l,f,54,2
8101992522,40.bmp,0.5487176,q,5,l,r,l,f,54,2
8101992522,80.bmp,0.6685357,q,2,l,r,l,f,54,2
8101992522,40.bmp,0.7986275,q,6,l,r,l,f,54,2
8101992522,10.bmp,0.9512743,w,2,l,r,l,f,54,2
8101992522,20.bmp,0.6166743,q,6,l,r,l,f,54,2
8101992522,80.bmp,0.6788434,q,9,l,r,l,f,54,2
8101992522,20.bmp,0.9569171,q,5,l,r,l,f,54,2
8101992522,80.bmp,0.6684606,q,3,l,r,l,f,54,2
8101992522,40.bmp,0.5577313,q,7,l,r,l,f,54,2
8101992522,30.bmp,1.1918828,w,4,l,r,l,f,54,2
8101992522,30.bmp,0.9113295,q,2,l,r,l,f,54,2
8101992522,50.bmp,0.8352967,q,13,l,r,l,f,54,2
8101992522,50.bmp,1.3224856,q,2,l,r,l,f,54,2
8101992522,30.bmp,0.7425497,w,10,l,r,l,f,54,2
8101992522,60.bmp,0.6431347,w,10,l,r,l,f,54,2
8101992522,80.bmp,0.8685631,q,11,l,r,l,f,54,2
8101992522,10.bmp,1.6322043,w,11,l,r,l,f,54,2
8101992522,10.bmp,0.8092052,w,5,l,r,l,f,54,2
8101992522,20.bmp,0.7931451,w,2,l,r,l,f,54,2
8101992522,40.bmp,0.5522259,w,2,l,r,l,f,54,2
8101992522,0.bmp,0.6708211,q,4,l,r,l,f,54,2
8101992522,40.bmp,0.8887518,q,12,l,r,l,f,54,2
8101992522,0.bmp,0.8207456,w,10,l,r,l,f,54,2
8101992522,0.bmp,0.6669786,w,1,l,r,l,f,54,2
8101992522,70.bmp,0.9452128,w,12,l,r,l,f,54,2
8101992522,0.bmp,0.6497965,w,12,l,r,l,f,54,2
8101992522,30.bmp,0.7864529,q,3,l,r,l,f,54,2
8101992522,40.bmp,0.5184856,q,8,l,r,l,f,54,2
8101992522,10.bmp,0.9520971,w,10,l,r,l,f,54,2
8101992522,60.bmp,0.6771432,w,2,l,r,l,f,54,2
8101992522,60.bmp,0.4629793,q,11,l,r,l,f,54,2
8101992522,70.bmp,0.5399085,q,5,l,r,l,f,54,2
8101992522,80.bmp,0.6267928,q,1,l,r,l,f,54,2
8101992522,70.bmp,0.4890303,q,4,l,r,l,f,54,2
8101992522,30.bmp,0.4707867,q,11,l,r,l,f,54,2
8101992522,40.bmp,0.5993063,q,1,l,r,l,f,54,2
8101992522,60.bmp,0.6411658,q,3,l,r,l,f,54,2
8101992522,70.bmp,0.5708184,q,11,l,r,l,f,54,2
8101992522,60.bmp,0.9000506,q,1,l,r,l,f,54,2
8101992522,30.bmp,0.5787892,q,6,l,r,l,f,54,2
8101992522,40.bmp,0.5367711,q,11,l,r,l,f,54,2
8101992522,0.bmp,0.9102865,q,9,l,r,l,f,54,2
8101992522,0.bmp,0.5119965,q,7,l,r,l,f,54,2
8101992522,50.bmp,0.6375369,q,6,l,r,l,f,54,2
8101992522,30.bmp,0.5843606,q,8,l,r,l,f,54,2
8101992522,80.bmp,0.5494999,q,6,l,r,l,f,54,2
8101992522,0.bmp,0.8286061,q,3,l,r,l,f,54,2
8101992522,20.bmp,0.6095875,q,11,l,r,l,f,54,2
8101992522,0.bmp,0.5137449,q,11,l,r,l,f,54,2
8101992522,0.bmp,0.5788606,q,6,l,r,l,f,54,2
8101992522,10.bmp,0.8975879,q,7,l,r,l,f,54,2
8101992522,20.bmp,0.5216092,q,4,l,r,l,f,54,2
8101992522,60.bmp,0.4529131,q,6,l,r,l,f,54,2
8101992522,50.bmp,0.4925345,q,4,l,r,l,f,54,2
8101992522,20.bmp,0.8517607,q,8,l,r,l,f,54,2
8101992522,50.bmp,0.5368345,q,9,l,r,l,f,54,2
8101992522,50.bmp,0.4722041,q,8,l,r,l,f,54,2
8101992522,60.bmp,0.4777303,q,9,l,r,l,f,54,2
8101992522,40.bmp,0.535169,q,13,l,r,l,f,54,2
8101992522,0.bmp,0.4827334,q,2,l,r,l,f,54,2
8101992522,70.bmp,0.5494912,q,3,l,r,l,f,54,2
8101992522,70.bmp,0.4086156,q,7,l,r,l,f,54,2
8101992522,50.bmp,0.4745013,q,12,l,r,l,f,54,2
8101992522,80.bmp,0.3798211,q,5,l,r,l,f,54,2
8101992522,10.bmp,0.528757,q,8,l,r,l,f,54,2
8101992522,50.bmp,0.386898,q,11,l,r,l,f,54,2
8101992522,40.bmp,0.460747,q,9,l,r,l,f,54,2
8101992522,60.bmp,0.4625259,q,8,l,r,l,f,54,2
8101992522,50.bmp,0.4435884,q,7,l,r,l,f,54,2
8101992522,50.bmp,0.4632509,q,3,l,r,l,f,54,2
8101992522,10.bmp,0.4161416,q,3,l,r,l,f,54,2
8101992522,60.bmp,0.7792421,q,12,l,r,l,f,54,2
8101992522,40.bmp,2.3957855,w,10,l,r,l,f,54,2
8101992522,50.bmp,1.0059468,w,5,l,r,l,f,54,2
8101992522,20.bmp,0.8763427,q,12,l,r,l,f,54,2
8101992522,50.bmp,0.5632981,q,10,l,r,l,f,54,2
8101992522,20.bmp,1.1941604,q,7,l,r,l,f,54,2
8101992522,20.bmp,0.7010037,q,3,l,r,l,f,54,2
8101992522,80.bmp,0.5769976,q,12,l,r,l,f,54,2
8101992522,10.bmp,0.8898075,q,6,l,r,l,f,54,2
8101992522,70.bmp,0.6793588,q,2,l,r,l,f,54,2
8101992522,60.bmp,0.6281529,q,7,l,r,l,f,54,2
8101992522,70.bmp,0.5990894,q,6,l,r,l,f,54,2
8101992522,0.bmp,1.0177899,q,5,l,r,l,f,54,2
8101992522,30.bmp,0.6048858,q,1,l,r,l,f,54,2
8101992522,40.bmp,0.635536,q,4,l,r,l,f,54,2
8101992522,40.bmp,0.5903997,q,3,l,r,l,f,54,2
8101992522,20.bmp,0.4458665,q,13,l,r,l,f,54,2
8101992522,20.bmp,0.4895017,q,1,l,r,l,f,54,2
8101992522,20.bmp,0.658347,q,10,l,r,l,f,54,2
8101992522,0.bmp,0.6630803,q,12,l,r,l,f,54,2
8101992522,50.bmp,0.6745543,q,6,l,r,l,f,54,2
8101992522,50.bmp,0.6186827,q,3,l,r,l,f,54,2
8101992522,30.bmp,0.5121684,q,12,l,r,l,f,54,2
8101992522,0.bmp,0.462428,q,13,l,r,l,f,54,2
8101992522,30.bmp,1.2494134,w,2,l,r,l,f,54,2
8101992522,50.bmp,1.0227613,q,2,l,r,l,f,54,2
8101992522,0.bmp,0.7953665,w,3,l,r,l,f,54,2
8101992522,80.bmp,0.8265747,q,4,l,r,l,f,54,2
8101992522,20.bmp,1.6313374,q,12,l,r,l,f,54,2
8101992522,20.bmp,0.6489769,q,4,l,r,l,f,54,2
8101992522,40.bmp,0.4476132,q,12,l,r,l,f,54,2
8101992522,0.bmp,0.6040305,q,4,l,r,l,f,54,2
8101992522,40.bmp,0.4860037,q,13,l,r,l,f,54,2
8101992522,80.bmp,0.4378306,q,13,l,r,l,f,54,2
8101992522,80.bmp,0.5033287,q,5,l,r,l,f,54,2
8101992522,70.bmp,0.4337034,q,6,l,r,l,f,54,2
8101992522,70.bmp,0.5093604,q,3,l,r,l,f,54,2
8101992522,10.bmp,0.4572391,q,4,l,r,l,f,54,2
8101992522,10.bmp,0.565282,q,13,l,r,l,f,54,2
8101992522,30.bmp,0.4802863,q,6,l,r,l,f,54,2
8101992522,10.bmp,0.416441,q,7,l,r,l,f,54,2
8101992522,50.bmp,0.4854112,q,9,l,r,l,f,54,2
8101992522,50.bmp,0.5001697,q,8,l,r,l,f,54,2
8101992522,60.bmp,0.5890618,q,13,l,r,l,f,54,2
8101992522,20.bmp,0.4448788,q,1,l,r,l,f,54,2
8101992522,0.bmp,0.5006806,q,8,l,r,l,f,54,2
8101992522,70.bmp,0.5509204,q,5,l,r,l,f,54,2
8101992522,30.bmp,0.618534,q,9,l,r,l,f,54,2
8101992522,40.bmp,0.6050049,q,1,l,r,l,f,54,2
8101992522,20.bmp,0.6074026,q,3,l,r,l,f,54,2
8101992522,70.bmp,0.5991984,q,13,l,r,l,f,54,2
8101992522,10.bmp,0.4655862,q,12,l,r,l,f,54,2
8101992522,20.bmp,0.6242596,q,7,l,r,l,f,54,2
8101992522,60.bmp,0.7065895,q,6,l,r,l,f,54,2
8101992522,40.bmp,0.6880816,q,11,l,r,l,f,54,2
8101992522,30.bmp,0.6264845,q,7,l,r,l,f,54,2
8101992522,10.bmp,0.9705274,q,8,l,r,l,f,54,2
8101992522,70.bmp,0.4498608,q,7,l,r,l,f,54,2
8101992522,60.bmp,0.5234708,q,5,l,r,l,f,54,2
8101992522,10.bmp,0.7461208,q,9,l,r,l,f,54,2
8101992522,30.bmp,0.5337963,q,11,l,r,l,f,54,2
8101992522,20.bmp,0.6220353,q,2,l,r,l,f,54,2
8101992522,20.bmp,0.6525023,q,5,l,r,l,f,54,2
8101992522,50.bmp,0.919516,q,13,l,r,l,f,54,2
8101992522,20.bmp,0.7182895,q,9,l,r,l,f,54,2
8101992522,60.bmp,0.6622235,q,7,l,r,l,f,54,2
8101992522,30.bmp,0.5420087,q,5,l,r,l,f,54,2
8101992522,50.bmp,0.6101431,q,10,l,r,l,f,54,2
8101992522,80.bmp,0.5739801,q,12,l,r,l,f,54,2
8101992522,80.bmp,0.7461617,q,3,l,r,l,f,54,2
8101992522,80.bmp,0.6175778,q,1,l,r,l,f,54,2
8101992522,80.bmp,0.5708399,q,6,l,r,l,f,54,2
8101992522,40.bmp,0.5727406,q,7,l,r,l,f,54,2
8101992522,50.bmp,0.715596,q,5,l,r,l,f,54,2
8101992522,50.bmp,0.6014619,q,7,l,r,l,f,54,2
8101992522,20.bmp,0.6821162,q,8,l,r,l,f,54,2
8101992522,80.bmp,0.4680564,q,10,l,r,l,f,54,2
8101992522,20.bmp,0.4313364,q,11,l,r,l,f,54,2
8101992522,0.bmp,0.4077397,q,2,l,r,l,f,54,2
8101992522,0.bmp,1.3850447,w,7,l,r,l,f,54,2
8101992522,50.bmp,0.8926404,q,12,l,r,l,f,54,2
8101992522,40.bmp,0.7207045,q,8,l,r,l,f,54,2
8101992522,80.bmp,0.5748279,q,7,l,r,l,f,54,2
8101992522,40.bmp,0.615182,q,3,l,r,l,f,54,2
8101992522,0.bmp,0.5625034,q,5,l,r,l,f,54,2
8101992522,30.bmp,0.8402582,w,3,l,r,l,f,54,2
8101992522,40.bmp,0.8432462,q,6,l,r,l,f,54,2
8101992522,40.bmp,0.6185683,q,5,l,r,l,f,54,2
8101992522,60.bmp,0.729133,q,3,l,r,l,f,54,2
8101992522,80.bmp,0.5682719,q,11,l,r,l,f,54,2
8101992522,60.bmp,0.5716027,q,9,l,r,l,f,54,2
