sbj,stm,rt,key,pos,uhnd,hndns,eye,sex,age,edu
8101992521,40.bmp,0.799227,o,8,r,r,r,f,22,2
8101992521,20.bmp,0.8534852,p,7,r,r,r,f,22,2
8101992521,80.bmp,0.8392538,o,4,r,r,r,f,22,2
8101992521,30.bmp,1.1700191,p,7,r,r,r,f,22,2
8101992521,20.bmp,0.758435,o,4,r,r,r,f,22,2
8101992521,70.bmp,1.2040323,o,6,r,r,r,f,22,2
8101992521,70.bmp,1.3661874,o,11,r,r,r,f,22,2
8101992521,40.bmp,0.753163,p,1,r,r,r,f,22,2
8101992521,70.bmp,0.865081,p,7,r,r,r,f,22,2
8101992521,10.bmp,1.4186004,p,7,r,r,r,f,22,2
8101992521,60.bmp,0.79033,p,9,r,r,r,f,22,2
8101992521,20.bmp,1.1009931,p,12,r,r,r,f,22,2
8101992521,60.bmp,1.0100597,p,2,r,r,r,f,22,2
8101992521,10.bmp,1.0056182,p,7,r,r,r,f,22,2
8101992521,40.bmp,0.7155329,o,9,r,r,r,f,22,2
8101992521,10.bmp,0.6896102,p,4,r,r,r,f,22,2
8101992521,80.bmp,0.7577907,o,12,r,r,r,f,22,2
8101992521,20.bmp,0.8065433,p,13,r,r,r,f,22,2
8101992521,50.bmp,0.7606085,p,1,r,r,r,f,22,2
8101992521,0.bmp,0.7542314,p,2,r,r,r,f,22,2
8101992521,30.bmp,0.6730075,p,13,r,r,r,f,22,2
8101992521,10.bmp,0.6089486,p,13,r,r,r,f,22,2
8101992521,40.bmp,0.531578,o,11,r,r,r,f,22,2
8101992521,50.bmp,0.415758,p,13,r,r,r,f,22,2
8101992521,30.bmp,0.5910826,p,10,r,r,r,f,22,2
8101992521,60.bmp,0.6766109,o,13,r,r,r,f,22,2
8101992521,30.bmp,0.5690766,o,7,r,r,r,f,22,2
8101992521,40.bmp,1.1610416,o,7,r,r,r,f,22,2
8101992521,80.bmp,0.8170053,o,3,r,r,r,f,22,2
8101992521,60.bmp,0.7000758,o,6,r,r,r,f,22,2
8101992521,80.bmp,0.5970661,o,4,r,r,r,f,22,2
8101992521,80.bmp,0.6243605,o,13,r,r,r,f,22,2
8101992521,60.bmp,0.5965692,o,4,r,r,r,f,22,2
8101992521,50.bmp,0.5732222,o,5,r,r,r,f,22,2
8101992521,30.bmp,0.8800071,p,1,r,r,r,f,22,2
8101992521,30.bmp,0.7360174,o,5,r,r,r,f,22,2
8101992521,80.bmp,0.7823461,p,9,r,r,r,f,22,2
8101992521,20.bmp,0.6954541,o,7,r,r,r,f,22,2
8101992521,10.bmp,1.0188907,p,6,r,r,r,f,22,2
8101992521,0.bmp,0.7308658,p,4,r,r,r,f,22,2
8101992521,80.bmp,0.6797047,o,7,r,r,r,f,22,2
8101992521,10.bmp,0.6670639,p,8,r,r,r,f,22,2
8101992521,10.bmp,0.8586805,p,2,r,r,r,f,22,2
8101992521,50.bmp,0.6595616,o,8,r,r,r,f,22,2
8101992521,20.bmp,0.732096,p,2,r,r,r,f,22,2
8101992521,40.bmp,0.6656366,o,4,r,r,r,f,22,2
8101992521,50.bmp,0.6081503,o,9,r,r,r,f,22,2
8101992521,70.bmp,0.6903992,o,12,r,r,r,f,22,2
8101992521,0.bmp,0.5832547,p,3,r,r,r,f,22,2
8101992521,10.bmp,0.6991436,o,5,r,r,r,f,22,2
8101992521,20.bmp,4.6016027,p,8,r,r,r,f,22,2
8101992521,40.bmp,0.8257623,p,2,r,r,r,f,22,2
8101992521,30.bmp,0.9114367,p,12,r,r,r,f,22,2
8101992521,0.bmp,0.8256355,p,13,r,r,r,f,22,2
8101992521,40.bmp,1.8182663,p,13,r,r,r,f,22,2
8101992521,50.bmp,0.7125644,p,10,r,r,r,f,22,2
8101992521,0.bmp,0.5686592,p,1,r,r,r,f,22,2
8101992521,80.bmp,0.6378522,o,2,r,r,r,f,22,2
8101992521,60.bmp,0.6359092,o,9,r,r,r,f,22,2
8101992521,20.bmp,0.6973781,p,11,r,r,r,f,22,2
8101992521,0.bmp,0.6209381,p,12,r,r,r,f,22,2
8101992521,80.bmp,0.6409424,o,5,r,r,r,f,22,2
8101992521,30.bmp,0.6509115,o,11,r,r,r,f,22,2
8101992521,60.bmp,0.5408141,o,11,r,r,r,f,22,2
8101992521,70.bmp,0.602595,o,1,r,r,r,f,22,2
8101992521,50.bmp,0.4561572,o,3,r,r,r,f,22,2
8101992521,30.bmp,0.5137586,o,4,r,r,r,f,22,2
8101992521,0.bmp,1.0516062,p,5,r,r,r,f,22,2
8101992521,20.bmp,13.0105553,p,3,r,r,r,f,22,2
8101992521,70.bmp,0.6686445,p,13,r,r,r,f,22,2
8101992521,70.bmp,1.1781318,o,11,r,r,r,f,22,2
8101992521,60.bmp,0.8338988,o,5,r,r,r,f,22,2
8101992521,70.bmp,0.5884405,o,5,r,r,r,f,22,2
8101992521,20.bmp,0.716411,p,9,r,r,r,f,22,2
8101992521,60.bmp,0.9352673,p,12,r,r,r,f,22,2
8101992521,80.bmp,0.6893659,o,1,r,r,r,f,22,2
8101992521,60.bmp,0.8238384,o,2,r,r,r,f,22,2
8101992521,80.bmp,0.6632289,o,6,r,r,r,f,22,2
8101992521,20.bmp,20.5927738,p,4,r,r,r,f,22,2
8101992521,20.bmp,0.6671112,p,5,r,r,r,f,22,2
8101992521,30.bmp,0.809219,o,8,r,r,r,f,22,2
8101992521,30.bmp,0.9823919,o,9,r,r,r,f,22,2
8101992521,10.bmp,0.7485958,p,10,r,r,r,f,22,2
8101992521,0.bmp,0.700622,p,7,r,r,r,f,22,2
8101992521,50.bmp,0.5627737,p,7,r,r,r,f,22,2
8101992521,60.bmp,0.7387331,o,3,r,r,r,f,22,2
8101992521,70.bmp,0.5928286,o,9,r,r,r,f,22,2
8101992521,10.bmp,0.6851286,p,3,r,r,r,f,22,2
8101992521,0.bmp,0.9443047,p,8,r,r,r,f,22,2
8101992521,80.bmp,0.6843884,o,8,r,r,r,f,22,2
8101992521,60.bmp,1.1265819,o,10,r,r,r,f,22,2
8101992521,0.bmp,0.653491,p,11,r,r,r,f,22,2
8101992521,80.bmp,0.6018074,o,11,r,r,r,f,22,2
8101992521,50.bmp,0.5687166,o,11,r,r,r,f,22,2
8101992521,40.bmp,0.5943489,o,3,r,r,r,f,22,2
8101992521,20.bmp,0.5801784,p,1,r,r,r,f,22,2
8101992521,40.bmp,0.5462977,p,1,r,r,r,f,22,2
8101992521,40.bmp,0.564391,p,5,r,r,r,f,22,2
8101992521,20.bmp,0.4870533,p,6,r,r,r,f,22,2
8101992521,50.bmp,0.4630635,p,12,r,r,r,f,22,2
8101992521,50.bmp,0.5267943,p,4,r,r,r,f,22,2
8101992521,30.bmp,0.567906,p,3,r,r,r,f,22,2
8101992521,70.bmp,0.7786502,o,10,r,r,r,f,22,2
8101992521,60.bmp,0.8617864,o,7,r,r,r,f,22,2
8101992521,0.bmp,0.7224966,o,9,r,r,r,f,22,2
8101992521,70.bmp,0.5503272,o,8,r,r,r,f,22,2
8101992521,10.bmp,0.6205222,o,11,r,r,r,f,22,2
8101992521,10.bmp,0.5653404,p,1,r,r,r,f,22,2
8101992521,30.bmp,0.6012145,p,6,r,r,r,f,22,2
8101992521,80.bmp,0.8914043,o,10,r,r,r,f,22,2
8101992521,20.bmp,0.5836649,o,10,r,r,r,f,22,2
8101992521,40.bmp,1.408846,o,12,r,r,r,f,22,2
8101992521,0.bmp,0.8620971,p,10,r,r,r,f,22,2
8101992521,10.bmp,0.7995974,o,12,r,r,r,f,22,2
8101992521,40.bmp,0.8213622,o,10,r,r,r,f,22,2
8101992521,70.bmp,1.8347284,o,2,r,r,r,f,22,2
8101992521,70.bmp,1.0412622,o,7,r,r,r,f,22,2
8101992521,70.bmp,1.7905519,o,6,r,r,r,f,22,2
8101992521,10.bmp,0.7515554,p,9,r,r,r,f,22,2
8101992521,40.bmp,0.9200178,p,8,r,r,r,f,22,2
8101992521,60.bmp,0.7736421,o,8,r,r,r,f,22,2
8101992521,60.bmp,1.2229348,o,1,r,r,r,f,22,2
8101992521,70.bmp,0.6322312,o,4,r,r,r,f,22,2
8101992521,20.bmp,0.7045931,o,12,r,r,r,f,22,2
8101992521,0.bmp,1.055751,o,6,r,r,r,f,22,2
8101992521,50.bmp,0.6591943,o,2,r,r,r,f,22,2
8101992521,50.bmp,0.5779331,o,6,r,r,r,f,22,2
8101992521,40.bmp,0.5243077,o,6,r,r,r,f,22,2
8101992521,70.bmp,0.5546246,o,3,r,r,r,f,22,2
8101992521,30.bmp,0.7287765,o,2,r,r,r,f,22,2
8101992521,20.bmp,0.6439039,p,1,r,r,r,f,22,2
8101992521,0.bmp,0.6293136,p,1,r,r,r,f,22,2
8101992521,40.bmp,0.7986898,o,13,r,r,r,f,22,2
8101992521,20.bmp,0.5668417,o,13,r,r,r,f,22,2
8101992521,80.bmp,0.475889,o,12,r,r,r,f,22,2
8101992521,50.bmp,0.6558634,p,3,r,r,r,f,22,2
8101992521,30.bmp,0.6960606,o,8,r,r,r,f,22,2
8101992521,20.bmp,0.613155,p,2,r,r,r,f,22,2
8101992521,0.bmp,0.7097709,p,8,r,r,r,f,22,2
8101992521,70.bmp,0.5986812,o,8,r,r,r,f,22,2
8101992521,40.bmp,0.5567724,o,11,r,r,r,f,22,2
8101992521,40.bmp,0.5421009,p,6,r,r,r,f,22,2
8101992521,20.bmp,0.5426476,p,7,r,r,r,f,22,2
8101992521,80.bmp,0.5511864,o,11,r,r,r,f,22,2
8101992521,10.bmp,1.2926507,o,13,r,r,r,f,22,2
8101992521,50.bmp,0.6469907,p,8,r,r,r,f,22,2
8101992521,60.bmp,0.606538,o,4,r,r,r,f,22,2
8101992521,50.bmp,0.6304598,p,1,r,r,r,f,22,2
8101992521,50.bmp,0.7781949,o,4,r,r,r,f,22,2
8101992521,40.bmp,0.8654199,o,8,r,r,r,f,22,2
8101992521,70.bmp,0.6647137,o,9,r,r,r,f,22,2
8101992521,20.bmp,0.7107325,p,12,r,r,r,f,22,2
8101992521,10.bmp,0.8229926,p,3,r,r,r,f,22,2
8101992521,60.bmp,6.8754853,p,7,r,r,r,f,22,2
8101992521,30.bmp,0.6515117,p,1,r,r,r,f,22,2
8101992521,0.bmp,0.7235302,p,13,r,r,r,f,22,2
8101992521,10.bmp,0.8102468,p,11,r,r,r,f,22,2
8101992521,10.bmp,0.6390086,p,9,r,r,r,f,22,2
8101992521,80.bmp,0.9635284,o,8,r,r,r,f,22,2
8101992521,40.bmp,0.8500956,p,7,r,r,r,f,22,2
8101992521,10.bmp,0.6066898,p,6,r,r,r,f,22,2
8101992521,40.bmp,0.6712068,o,5,r,r,r,f,22,2
8101992521,40.bmp,0.5699421,p,1,r,r,r,f,22,2
8101992521,30.bmp,0.8020061,p,13,r,r,r,f,22,2
8101992521,0.bmp,0.66394,p,10,r,r,r,f,22,2
8101992521,80.bmp,0.7234853,o,4,r,r,r,f,22,2
8101992521,80.bmp,0.6989866,o,1,r,r,r,f,22,2
8101992521,20.bmp,0.556284,o,4,r,r,r,f,22,2
8101992521,10.bmp,0.7809908,p,2,r,r,r,f,22,2
8101992521,60.bmp,0.5943814,o,13,r,r,r,f,22,2
8101992521,20.bmp,0.9234029,p,3,r,r,r,f,22,2
8101992521,30.bmp,0.758795,p,11,r,r,r,f,22,2
8101992521,80.bmp,0.588363,o,13,r,r,r,f,22,2
8101992521,50.bmp,1.5185877,p,2,r,r,r,f,22,2
8101992521,70.bmp,0.7430475,o,1,r,r,r,f,22,2
8101992521,20.bmp,1.1055908,p,9,r,r,r,f,22,2
8101992521,10.bmp,0.5868186,p,8,r,r,r,f,22,2
8101992521,0.bmp,0.9879786,p,3,r,r,r,f,22,2
8101992521,80.bmp,0.6401125,o,3,r,r,r,f,22,2
8101992521,70.bmp,0.9681772,o,7,r,r,r,f,22,2
8101992521,10.bmp,0.6688461,p,7,r,r,r,f,22,2
8101992521,10.bmp,0.7587828,p,4,r,r,r,f,22,2
8101992521,50.bmp,1.9258178,p,5,r,r,r,f,22,2
8101992521,20.bmp,1.1709488,p,6,r,r,r,f,22,2
8101992521,0.bmp,0.8165095,p,12,r,r,r,f,22,2
8101992521,0.bmp,0.6263522,p,9,r,r,r,f,22,2
8101992521,80.bmp,0.5471223,o,2,r,r,r,f,22,2
8101992521,80.bmp,0.5224593,o,10,r,r,r,f,22,2
8101992521,30.bmp,0.4456464,o,12,r,r,r,f,22,2
8101992521,70.bmp,0.4444867,o,12,r,r,r,f,22,2
8101992521,30.bmp,0.4675829,o,10,r,r,r,f,22,2
8101992521,60.bmp,0.468663,o,9,r,r,r,f,22,2
8101992521,80.bmp,0.5148534,o,7,r,r,r,f,22,2
8101992521,30.bmp,0.5946357,p,6,r,r,r,f,22,2
8101992521,30.bmp,0.6578176,p,9,r,r,r,f,22,2
8101992521,0.bmp,0.5499144,p,4,r,r,r,f,22,2
8101992521,50.bmp,0.590156,o,7,r,r,r,f,22,2
8101992521,70.bmp,0.5172453,o,3,r,r,r,f,22,2
8101992521,60.bmp,0.6841285,p,1,r,r,r,f,22,2
8101992521,40.bmp,0.710381,p,4,r,r,r,f,22,2
8101992521,20.bmp,0.5073388,p,5,r,r,r,f,22,2
8101992521,30.bmp,0.512346,p,4,r,r,r,f,22,2
8101992521,70.bmp,0.5535158,o,13,r,r,r,f,22,2
8101992521,40.bmp,0.771654,p,2,r,r,r,f,22,2
8101992521,80.bmp,0.6075306,o,9,r,r,r,f,22,2
8101992521,10.bmp,0.574665,p,1,r,r,r,f,22,2
8101992521,30.bmp,1.0566771,p,3,r,r,r,f,22,2
8101992521,20.bmp,0.7521603,p,11,r,r,r,f,22,2
8101992521,60.bmp,0.550126,p,12,r,r,r,f,22,2
8101992521,70.bmp,0.5345303,o,10,r,r,r,f,22,2
8101992521,50.bmp,0.5764082,o,11,r,r,r,f,22,2
8101992521,60.bmp,0.5771336,o,3,r,r,r,f,22,2
8101992521,0.bmp,0.6454404,p,6,r,r,r,f,22,2
8101992521,0.bmp,0.6311944,p,11,r,r,r,f,22,2
8101992521,40.bmp,0.6841438,o,3,r,r,r,f,22,2
8101992521,60.bmp,0.5852843,p,11,r,r,r,f,22,2
8101992521,60.bmp,1.0580556,p,2,r,r,r,f,22,2
8101992521,70.bmp,0.6739236,o,4,r,r,r,f,22,2
8101992521,20.bmp,1.1653835,o,8,r,r,r,f,22,2
8101992521,50.bmp,0.6909038,o,6,r,r,r,f,22,2
8101992521,30.bmp,0.8601681,o,2,r,r,r,f,22,2
8101992521,40.bmp,0.6781929,o,9,r,r,r,f,22,2
8101992521,60.bmp,0.4552637,o,8,r,r,r,f,22,2
8101992521,80.bmp,0.4750917,o,5,r,r,r,f,22,2
8101992521,50.bmp,0.4618095,o,12,r,r,r,f,22,2
8101992521,50.bmp,0.4488066,o,13,r,r,r,f,22,2
8101992521,50.bmp,0.4820256,o,9,r,r,r,f,22,2
8101992521,0.bmp,0.6545645,p,7,r,r,r,f,22,2
8101992521,10.bmp,0.4640167,p,10,r,r,r,f,22,2
8101992521,30.bmp,0.5102212,p,5,r,r,r,f,22,2
8101992521,40.bmp,0.4557576,p,12,r,r,r,f,22,2
8101992521,10.bmp,0.4108213,p,5,r,r,r,f,22,2
8101992521,10.bmp,0.4081095,p,12,r,r,r,f,22,2
8101992521,70.bmp,0.7120106,o,11,r,r,r,f,22,2
8101992521,50.bmp,0.6110481,o,10,r,r,r,f,22,2
8101992521,20.bmp,0.464652,o,10,r,r,r,f,22,2
8101992521,80.bmp,0.5467313,o,6,r,r,r,f,22,2
8101992521,30.bmp,0.4022922,o,7,r,r,r,f,22,2
8101992521,60.bmp,0.5464031,o,5,r,r,r,f,22,2
8101992521,0.bmp,0.8322417,p,5,r,r,r,f,22,2
8101992521,60.bmp,0.7909287,o,6,r,r,r,f,22,2
8101992521,40.bmp,0.6669975,o,10,r,r,r,f,22,2
8101992521,70.bmp,0.6547419,p,2,r,r,r,f,22,2
8101992521,70.bmp,0.707633,o,5,r,r,r,f,22,2
8101992521,70.bmp,0.6952275,o,6,r,r,r,f,22,2
8101992521,60.bmp,0.6659362,o,10,r,r,r,f,22,2
8101992521,0.bmp,0.6494932,p,2,r,r,r,f,22,2
8101992521,0.bmp,0.9040589,w,9,l,r,r,f,22,2
8101992521,20.bmp,0.6569134,q,8,l,r,r,f,22,2
8101992521,10.bmp,0.6826895,w,11,l,r,r,f,22,2
8101992521,10.bmp,0.8088157,q,6,l,r,r,f,22,2
8101992521,70.bmp,0.6878469,q,2,l,r,r,f,22,2
8101992521,0.bmp,0.6491575,w,2,l,r,r,f,22,2
8101992521,20.bmp,0.9508739,w,5,l,r,r,f,22,2
8101992521,0.bmp,0.7073566,w,13,l,r,r,f,22,2
8101992521,0.bmp,0.6011278,w,11,l,r,r,f,22,2
8101992521,70.bmp,0.7655311,q,1,l,r,r,f,22,2
8101992521,80.bmp,0.6255729,w,8,l,r,r,f,22,2
8101992521,80.bmp,0.875628,q,1,l,r,r,f,22,2
8101992521,60.bmp,0.6984122,q,13,l,r,r,f,22,2
8101992521,20.bmp,38.7844446,w,13,l,r,r,f,22,2
8101992521,30.bmp,0.7892475,w,13,l,r,r,f,22,2
8101992521,60.bmp,0.744329,q,4,l,r,r,f,22,2
8101992521,30.bmp,0.8288727,q,12,l,r,r,f,22,2
8101992521,70.bmp,0.5489991,q,11,l,r,r,f,22,2
8101992521,60.bmp,0.5654155,q,3,l,r,r,f,22,2
8101992521,40.bmp,0.6183364,w,5,l,r,r,f,22,2
8101992521,80.bmp,0.5607115,q,4,l,r,r,f,22,2
8101992521,80.bmp,0.559159,q,2,l,r,r,f,22,2
8101992521,30.bmp,0.7175878,w,3,l,r,r,f,22,2
8101992521,60.bmp,0.6790789,w,1,l,r,r,f,22,2
8101992521,10.bmp,0.8229906,w,2,l,r,r,f,22,2
8101992521,20.bmp,0.7022802,w,12,l,r,r,f,22,2
8101992521,40.bmp,0.579368,w,1,l,r,r,f,22,2
8101992521,30.bmp,0.8080748,w,7,l,r,r,f,22,2
8101992521,50.bmp,0.7545948,q,12,l,r,r,f,22,2
8101992521,60.bmp,0.5507261,q,5,l,r,r,f,22,2
8101992521,60.bmp,0.7019286,q,9,l,r,r,f,22,2
8101992521,40.bmp,0.6789883,q,12,l,r,r,f,22,2
8101992521,10.bmp,0.7320364,w,13,l,r,r,f,22,2
8101992521,20.bmp,0.5657936,w,1,l,r,r,f,22,2
8101992521,20.bmp,0.5273412,w,7,l,r,r,f,22,2
8101992521,0.bmp,0.4758138,w,5,l,r,r,f,22,2
8101992521,10.bmp,0.4559712,w,10,l,r,r,f,22,2
8101992521,10.bmp,1.0880662,w,12,l,r,r,f,22,2
8101992521,40.bmp,0.6722721,q,13,l,r,r,f,22,2
8101992521,60.bmp,0.7806462,w,6,l,r,r,f,22,2
8101992521,70.bmp,0.688181,q,12,l,r,r,f,22,2
8101992521,30.bmp,0.7062834,w,1,l,r,r,f,22,2
8101992521,30.bmp,0.9133295,q,4,l,r,r,f,22,2
8101992521,10.bmp,0.5844793,w,1,l,r,r,f,22,2
8101992521,10.bmp,2.5112326,w,8,l,r,r,f,22,2
8101992521,60.bmp,0.875166,q,12,l,r,r,f,22,2
8101992521,20.bmp,0.7541612,w,4,l,r,r,f,22,2
8101992521,80.bmp,0.6799629,q,13,l,r,r,f,22,2
8101992521,70.bmp,4.4751668,w,5,l,r,r,f,22,2
8101992521,10.bmp,1.4392119,q,9,l,r,r,f,22,2
8101992521,40.bmp,1.9060703,w,10,l,r,r,f,22,2
8101992521,50.bmp,1.0263334,q,13,l,r,r,f,22,2
8101992521,30.bmp,8.987413,q,5,l,r,r,f,22,2
8101992521,50.bmp,0.6326268,q,11,l,r,r,f,22,2
8101992521,40.bmp,0.6485377,w,6,l,r,r,f,22,2
8101992521,50.bmp,0.799252,w,6,l,r,r,f,22,2
8101992521,50.bmp,0.8927707,q,2,l,r,r,f,22,2
8101992521,50.bmp,1.0250701,w,1,l,r,r,f,22,2
8101992521,70.bmp,0.7101381,q,13,l,r,r,f,22,2
8101992521,80.bmp,0.7809625,q,11,l,r,r,f,22,2
8101992521,80.bmp,0.632885,q,3,l,r,r,f,22,2
8101992521,20.bmp,0.7016801,w,2,l,r,r,f,22,2
8101992521,0.bmp,0.7338092,w,7,l,r,r,f,22,2
8101992521,70.bmp,0.5902052,q,8,l,r,r,f,22,2
8101992521,50.bmp,0.6594753,w,7,l,r,r,f,22,2
8101992521,0.bmp,1.2274759,w,8,l,r,r,f,22,2
8101992521,30.bmp,0.6504677,q,8,l,r,r,f,22,2
8101992521,80.bmp,0.6368751,q,9,l,r,r,f,22,2
8101992521,0.bmp,0.6824625,w,3,l,r,r,f,22,2
8101992521,10.bmp,0.6932011,w,3,l,r,r,f,22,2
8101992521,80.bmp,0.6383235,q,12,l,r,r,f,22,2
8101992521,30.bmp,0.89554,w,6,l,r,r,f,22,2
8101992521,40.bmp,1.7319209,w,2,l,r,r,f,22,2
8101992521,40.bmp,0.7800561,w,9,l,r,r,f,22,2
8101992521,0.bmp,0.6134354,w,1,l,r,r,f,22,2
8101992521,0.bmp,0.6213939,w,10,l,r,r,f,22,2
8101992521,20.bmp,1.009321,w,9,l,r,r,f,22,2
8101992521,40.bmp,0.7272706,w,7,l,r,r,f,22,2
8101992521,50.bmp,0.8412572,q,9,l,r,r,f,22,2
8101992521,20.bmp,0.6331521,w,3,l,r,r,f,22,2
8101992521,50.bmp,0.5709117,q,10,l,r,r,f,22,2
8101992521,60.bmp,1.4264916,w,11,l,r,r,f,22,2
8101992521,60.bmp,0.8467078,w,7,l,r,r,f,22,2
8101992521,60.bmp,1.5870542,q,8,l,r,r,f,22,2
8101992521,50.bmp,0.8382502,q,4,l,r,r,f,22,2
8101992521,40.bmp,2.2904647,w,4,l,r,r,f,22,2
8101992521,70.bmp,0.6907364,q,4,l,r,r,f,22,2
8101992521,60.bmp,0.7603116,q,10,l,r,r,f,22,2
8101992521,40.bmp,0.6746428,q,8,l,r,r,f,22,2
8101992521,0.bmp,0.6912965,w,4,l,r,r,f,22,2
8101992521,30.bmp,0.6913401,w,2,l,r,r,f,22,2
8101992521,30.bmp,0.7657908,w,9,l,r,r,f,22,2
8101992521,10.bmp,0.6408713,w,5,l,r,r,f,22,2
8101992521,70.bmp,0.836703,q,3,l,r,r,f,22,2
8101992521,0.bmp,0.6584672,w,6,l,r,r,f,22,2
8101992521,70.bmp,0.6017881,q,10,l,r,r,f,22,2
8101992521,80.bmp,0.7172372,q,10,l,r,r,f,22,2
8101992521,80.bmp,0.7104359,q,7,l,r,r,f,22,2
8101992521,50.bmp,0.6369519,w,3,l,r,r,f,22,2
8101992521,50.bmp,0.6965209,q,8,l,r,r,f,22,2
8101992521,50.bmp,0.6017902,w,5,l,r,r,f,22,2
8101992521,30.bmp,0.8170571,w,11,l,r,r,f,22,2
8101992521,10.bmp,2.1503794,w,7,l,r,r,f,22,2
8101992521,60.bmp,0.6584314,w,2,l,r,r,f,22,2
8101992521,20.bmp,0.7779928,q,6,l,r,r,f,22,2
8101992521,70.bmp,0.6258585,w,7,l,r,r,f,22,2
8101992521,40.bmp,0.9462815,w,3,l,r,r,f,22,2
8101992521,70.bmp,0.7753123,q,9,l,r,r,f,22,2
8101992521,70.bmp,1.0452371,w,6,l,r,r,f,22,2
8101992521,20.bmp,1.5319897,w,10,l,r,r,f,22,2
8101992521,80.bmp,0.6563043,q,5,l,r,r,f,22,2
8101992521,30.bmp,1.1628946,w,10,l,r,r,f,22,2
8101992521,80.bmp,0.6675296,q,6,l,r,r,f,22,2
8101992521,0.bmp,1.0819693,w,12,l,r,r,f,22,2
8101992521,20.bmp,1.2919497,w,11,l,r,r,f,22,2
8101992521,40.bmp,0.7749743,w,11,l,r,r,f,22,2
8101992521,10.bmp,0.6473873,w,4,l,r,r,f,22,2
8101992521,70.bmp,0.7549117,q,4,l,r,r,f,22,2
8101992521,10.bmp,0.7342895,w,5,l,r,r,f,22,2
8101992521,20.bmp,1.0898694,w,13,l,r,r,f,22,2
8101992521,40.bmp,0.7642431,w,12,l,r,r,f,22,2
8101992521,80.bmp,0.5823616,q,13,l,r,r,f,22,2
8101992521,30.bmp,1.8524506,q,6,l,r,r,f,22,2
8101992521,30.bmp,0.7189018,w,2,l,r,r,f,22,2
8101992521,10.bmp,0.6850652,q,3,l,r,r,f,22,2
8101992521,80.bmp,0.8574258,q,3,l,r,r,f,22,2
8101992521,50.bmp,0.9960775,w,6,l,r,r,f,22,2
8101992521,10.bmp,1.5822543,w,13,l,r,r,f,22,2
8101992521,60.bmp,0.6933874,q,11,l,r,r,f,22,2
8101992521,30.bmp,0.9788527,w,3,l,r,r,f,22,2
8101992521,50.bmp,1.4375269,q,5,l,r,r,f,22,2
8101992521,40.bmp,0.8234104,q,11,l,r,r,f,22,2
8101992521,0.bmp,0.6718961,w,13,l,r,r,f,22,2
8101992521,40.bmp,0.7793823,q,8,l,r,r,f,22,2
8101992521,80.bmp,0.7205004,q,4,l,r,r,f,22,2
8101992521,40.bmp,0.9766904,q,7,l,r,r,f,22,2
8101992521,20.bmp,0.8549043,q,9,l,r,r,f,22,2
8101992521,70.bmp,0.677373,q,5,l,r,r,f,22,2
8101992521,20.bmp,0.5456403,q,12,l,r,r,f,22,2
8101992521,30.bmp,0.5575648,q,12,l,r,r,f,22,2
8101992521,60.bmp,0.5382335,q,3,l,r,r,f,22,2
8101992521,10.bmp,0.6175311,w,9,l,r,r,f,22,2
8101992521,20.bmp,0.8986961,w,5,l,r,r,f,22,2
8101992521,30.bmp,2.217267,w,7,l,r,r,f,22,2
8101992521,60.bmp,0.5387595,q,5,l,r,r,f,22,2
8101992521,0.bmp,0.6155585,w,11,l,r,r,f,22,2
8101992521,0.bmp,0.6932082,w,8,l,r,r,f,22,2
8101992521,20.bmp,0.6288603,q,2,l,r,r,f,22,2
8101992521,70.bmp,0.5821855,q,7,l,r,r,f,22,2
8101992521,10.bmp,0.6464794,w,10,l,r,r,f,22,2
8101992521,60.bmp,1.8321298,q,8,l,r,r,f,22,2
8101992521,50.bmp,1.7893989,q,3,l,r,r,f,22,2
8101992521,0.bmp,0.602231,w,1,l,r,r,f,22,2
8101992521,70.bmp,1.261379,w,13,l,r,r,f,22,2
8101992521,20.bmp,0.5906361,q,3,l,r,r,f,22,2
8101992521,70.bmp,0.5486657,q,10,l,r,r,f,22,2
8101992521,10.bmp,0.6248108,w,1,l,r,r,f,22,2
8101992521,60.bmp,0.6444318,w,1,l,r,r,f,22,2
8101992521,80.bmp,0.6697306,q,2,l,r,r,f,22,2
8101992521,40.bmp,2.571176,w,13,l,r,r,f,22,2
8101992521,50.bmp,0.6202668,q,11,l,r,r,f,22,2
8101992521,20.bmp,1.0710579,w,4,l,r,r,f,22,2
8101992521,50.bmp,0.7017653,q,13,l,r,r,f,22,2
8101992521,80.bmp,0.77473,q,10,l,r,r,f,22,2
8101992521,10.bmp,0.9275444,w,6,l,r,r,f,22,2
8101992521,40.bmp,6.0274209,w,1,l,r,r,f,22,2
8101992521,70.bmp,0.7131443,q,12,l,r,r,f,22,2
8101992521,40.bmp,0.9319161,q,4,l,r,r,f,22,2
8101992521,80.bmp,0.6414589,q,11,l,r,r,f,22,2
8101992521,70.bmp,0.6439796,q,2,l,r,r,f,22,2
8101992521,0.bmp,0.6315582,w,6,l,r,r,f,22,2
8101992521,60.bmp,1.09735,q,2,l,r,r,f,22,2
8101992521,60.bmp,0.5677517,q,6,l,r,r,f,22,2
8101992521,70.bmp,0.4703863,q,3,l,r,r,f,22,2
8101992521,50.bmp,0.5638084,q,9,l,r,r,f,22,2
8101992521,0.bmp,0.5825821,w,5,l,r,r,f,22,2
8101992521,0.bmp,1.2060099,w,9,l,r,r,f,22,2
